Date,UAL,V,LYFT,COST,ABNB,AMZN,COUR,UBER,AXP,MAR,TWTR,NFLX,AAL,ZM,DAL,MA,HLT,WMT
2020-03-09,46.779999,171.130005,32.810001,301.980011,0.0,1800.609985,0.0,28.17,98.290001,104.190002,32.459999,346.48999,14.75,113.75,43.52,262.01001,86.18,117.160004
2020-03-10,52.560001,182.600006,32.889999,309.399994,0.0,1891.819946,0.0,28.969999,103.300003,109.980003,34.310001,364.130005,17.0,108.489998,45.470001,280.570007,90.32,119.790001
2020-03-11,49.34,172.949997,29.01,297.429993,0.0,1820.859985,0.0,26.24,95.379997,100.110001,31.299999,349.920013,16.26,110.300003,42.669998,269.76001,81.089996,114.43
2020-03-12,37.080002,160.080002,23.879999,279.850006,0.0,1676.609985,0.0,22.610001,83.529999,93.709999,26.780001,315.25,13.45,109.470001,33.709999,241.5,76.720001,104.050003
2020-03-13,41.639999,175.830002,24.17,302.269989,0.0,1785.0,0.0,22.6,99.599998,95.610001,29.290001,336.299988,14.31,107.470001,38.360001,270.01001,78.629997,114.099998
2020-03-16,35.470001,152.009995,19.120001,283.179993,0.0,1689.150024,0.0,20.290001,85.870003,86.419998,24.040001,298.839996,15.92,107.860001,35.810001,235.649994,69.540001,106.760002
2020-03-17,30.67,157.889999,18.66,306.98999,0.0,1807.839966,0.0,18.91,86.580002,75.239998,24.48,319.75,15.58,111.099998,31.74,237.880005,64.830002,119.260002
2020-03-18,21.379999,148.479996,16.049999,307.5,0.0,1830.0,0.0,14.82,73.75,63.810001,22.0,315.470001,11.65,118.709999,23.49,227.929993,56.68,122.580002
2020-03-19,21.280001,152.25,20.700001,305.220001,0.0,1880.930054,0.0,20.49,77.07,66.800003,24.129999,332.029999,10.29,123.769997,21.51,227.149994,58.029999,119.449997
2020-03-20,24.5,146.830002,21.27,290.420013,0.0,1846.089966,0.0,21.33,74.120003,74.580002,23.950001,332.829987,10.38,130.550003,21.35,211.419998,61.599998,113.970001
2020-03-23,26.25,135.740005,22.610001,285.529999,0.0,1902.829956,0.0,22.4,68.959999,70.129997,24.690001,360.269989,10.25,159.559998,22.219999,203.300003,63.330002,114.279999
2020-03-24,33.0,154.529999,27.059999,284.940002,0.0,1940.099976,0.0,26.389999,84.050003,79.139999,25.85,357.320007,13.92,135.179993,26.889999,237.070007,69.389999,115.029999
2020-03-25,36.599998,161.779999,27.950001,280.859985,0.0,1885.839966,0.0,26.190001,90.169998,85.25,25.969999,342.390015,15.39,138.110001,31.1,256.480011,72.25,109.400002
2020-03-26,35.549999,168.880005,29.940001,292.299988,0.0,1955.48999,0.0,28.120001,93.290001,82.809998,26.41,362.98999,15.66,141.149994,31.700001,263.179993,73.199997,109.82
2020-03-27,32.84,161.559998,27.6,284.329987,0.0,1900.099976,0.0,27.280001,88.730003,78.849998,25.290001,357.119995,14.04,151.699997,29.549999,247.649994,69.150002,109.580002
2020-03-30,30.16,165.570007,26.92,291.119995,0.0,1963.949951,0.0,27.83,90.269997,76.160004,25.59,370.959991,12.25,150.880005,28.67,253.25,68.68,115.190002
2020-03-31,31.549999,161.119995,26.85,285.130005,0.0,1949.719971,0.0,27.92,85.610001,74.809998,24.559999,375.5,12.19,146.119995,28.530001,241.559998,68.239998,113.620003
2020-04-01,25.65,153.110001,23.5,286.779999,0.0,1907.699951,0.0,25.42,77.839996,69.150002,23.32,364.079987,10.69,137.0,23.870001,228.610001,63.040001,114.139999
2020-04-02,23.42,157.389999,22.450001,291.480011,0.0,1918.829956,0.0,23.68,76.660004,63.0,23.02,370.079987,10.06,121.93,22.68,238.880005,57.860001,118.650002
2020-04-03,22.889999,151.850006,22.0,288.649994,0.0,1906.589966,0.0,22.82,73.599998,59.080002,23.09,361.76001,9.39,128.199997,22.48,237.029999,55.939999,119.480003
2020-04-06,24.02,169.440002,25.73,305.119995,0.0,1997.589966,0.0,25.99,83.870003,70.589996,24.93,379.959991,9.5,122.940002,22.32,265.940002,63.799999,126.07
2020-04-07,24.48,168.589996,27.5,303.630005,0.0,2011.599976,0.0,25.74,87.580002,73.82,25.610001,372.279999,10.22,113.75,22.25,259.079987,65.830002,121.989998
2020-04-08,27.51,174.940002,29.639999,305.970001,0.0,2043.0,0.0,26.940001,92.080002,82.529999,27.860001,371.119995,11.33,117.809998,23.23,270.950012,70.089996,121.839996
2020-04-09,31.5,173.690002,30.33,300.01001,0.0,2042.76001,0.0,27.110001,94.82,81.309998,27.77,370.720001,12.51,124.510002,24.389999,269.399994,68.449997,121.800003
2020-04-13,28.91,168.990005,30.66,299.619995,0.0,2168.870117,0.0,27.99,90.330002,78.089996,27.209999,396.720001,11.56,135.919998,23.25,263.339996,66.639999,125.300003
2020-04-14,30.9,174.619995,30.5,314.140015,0.0,2283.320068,0.0,27.75,88.389999,82.68,27.940001,413.549988,11.95,141.889999,24.540001,270.720001,70.010002,129.0
2020-04-15,31.860001,165.960007,28.389999,310.269989,0.0,2307.679932,0.0,27.41,83.790001,80.730003,27.51,426.75,12.29,151.559998,24.35,257.140015,69.870003,128.759995
2020-04-16,28.209999,162.419998,27.139999,321.559998,0.0,2408.189941,0.0,27.030001,81.349998,80.389999,26.549999,439.170013,11.07,150.259995,22.780001,246.759995,70.150002,132.330002
2020-04-17,29.08,169.539993,29.07,317.920013,0.0,2375.0,0.0,28.0,87.389999,84.260002,26.700001,422.959991,11.57,150.059998,24.27,259.970001,75.620003,132.119995
2020-04-20,27.790001,164.220001,30.1,312.079987,0.0,2393.610107,0.0,28.190001,84.010002,79.769997,27.01,437.48999,11.06,148.990005,23.639999,251.729996,72.279999,129.850006
2020-04-21,27.879999,160.529999,29.25,301.329987,0.0,2328.120117,0.0,27.190001,81.519997,79.900002,25.75,433.829987,11.0,143.270004,23.1,245.350006,71.349998,129.210007
2020-04-22,25.879999,166.589996,30.700001,309.420013,0.0,2363.48999,0.0,28.24,82.540001,80.019997,28.440001,421.420013,10.27,150.25,22.469999,256.910004,70.790001,131.589996
2020-04-23,25.719999,166.380005,30.09,305.399994,0.0,2399.449951,0.0,28.33,82.459999,81.099998,27.860001,426.700012,10.25,169.089996,22.48,255.860001,71.940002,128.529999
2020-04-24,25.559999,167.320007,31.959999,310.549988,0.0,2410.219971,0.0,29.49,83.169998,80.709999,28.74,424.98999,10.31,158.800003,22.41,258.76001,71.370003,129.440002
2020-04-27,25.0,171.759995,34.32,308.779999,0.0,2376.0,0.0,30.08,85.059998,85.269997,30.0,421.380005,10.02,164.600006,22.16,265.119995,75.190002,128.300003
2020-04-28,27.84,171.25,32.740002,304.950012,0.0,2314.080078,0.0,30.120001,88.190002,87.419998,28.790001,403.829987,11.26,156.720001,24.34,264.600006,75.75,128.0
2020-04-29,31.209999,181.789993,34.060001,307.089996,0.0,2372.709961,0.0,31.370001,96.120003,95.989998,31.09,411.890015,12.63,146.479996,27.32,283.690002,79.279999,123.599998
2020-04-30,29.58,178.720001,32.830002,303.0,0.0,2474.0,0.0,30.27,91.25,90.940002,28.68,419.850006,12.01,135.169998,25.91,274.970001,75.709999,121.550003
2020-05-01,26.620001,175.570007,29.605,301.920013,0.0,2286.040039,0.0,28.389999,88.32,84.75,27.84,415.269989,10.64,138.559998,24.120001,268.73999,72.029999,122.919998
2020-05-04,25.26,176.149994,27.030001,304.48999,0.0,2315.98999,0.0,27.42,86.379997,82.580002,28.23,428.149994,9.82,143.440002,22.57,269.26001,71.410004,123.699997
2020-05-05,24.120001,178.440002,26.68,307.920013,0.0,2317.800049,0.0,28.07,86.739998,83.660004,28.07,424.679993,9.51,144.820007,21.709999,273.980011,71.739998,124.730003
2020-05-06,22.91,178.779999,26.120001,308.890015,0.0,2351.26001,0.0,27.82,84.0,81.110001,27.68,434.26001,9.25,149.589996,21.0,272.440002,70.790001,123.300003
2020-05-07,22.75,182.720001,31.780001,305.0,0.0,2367.610107,0.0,30.93,86.730003,85.980003,28.77,436.529999,9.54,157.800003,21.68,278.470001,71.900002,121.889999
2020-05-08,25.42,185.089996,32.73,305.940002,0.0,2379.610107,0.0,32.790001,89.5,87.169998,29.93,435.549988,10.14,155.399994,22.719999,282.440002,72.190002,122.940002
2020-05-11,23.969999,183.559998,31.360001,310.329987,0.0,2409.0,0.0,31.639999,85.330002,82.309998,29.690001,440.519989,10.1,166.479996,22.01,281.230011,68.300003,123.669998
2020-05-12,22.76,179.470001,29.530001,304.839996,0.0,2356.949951,0.0,32.400002,83.139999,79.330002,29.15,431.820007,9.65,161.039993,21.030001,272.109985,67.0,123.779999
2020-05-13,20.709999,177.089996,28.370001,302.140015,0.0,2367.919922,0.0,33.02,78.029999,75.260002,28.129999,438.269989,9.11,167.139999,19.41,269.160004,64.849998,123.709999
2020-05-14,20.299999,180.899994,27.719999,299.73999,0.0,2388.850098,0.0,32.790001,83.809998,79.25,28.559999,441.950012,9.15,167.910004,19.379999,277.309998,68.169998,123.419998
2020-05-15,19.92,183.490005,28.15,299.209991,0.0,2409.780029,0.0,32.470001,82.220001,79.760002,29.0,454.190002,9.04,174.830002,19.190001,278.940002,68.540001,125.940002
2020-05-18,24.129999,191.380005,30.43,302.76001,0.0,2426.26001,0.0,33.619999,88.410004,93.620003,29.639999,452.579987,9.87,164.690002,21.860001,289.899994,73.07,127.660004
2020-05-19,23.68,189.360001,30.690001,304.630005,0.0,2449.330078,0.0,33.400002,87.260002,90.669998,29.879999,451.040009,9.64,173.679993,21.76,290.730011,75.290001,124.949997
2020-05-20,24.91,193.860001,30.82,304.910004,0.0,2497.939941,0.0,34.48,90.730003,92.68,32.23,447.670013,9.87,175.479996,22.719999,298.799988,77.720001,125.449997
2020-05-21,25.84,190.619995,30.389999,301.970001,0.0,2446.73999,0.0,34.259998,89.830002,91.349998,32.34,436.25,9.89,172.029999,23.16,294.26001,77.660004,124.989998
2020-05-22,25.4,190.860001,31.26,302.429993,0.0,2436.879883,0.0,34.830002,89.330002,91.050003,32.619999,429.320007,9.7,171.059998,22.690001,294.910004,78.389999,124.330002
2020-05-26,29.540001,193.220001,32.470001,304.799988,0.0,2421.860107,0.0,34.560001,94.32,94.919998,34.009998,414.769989,11.14,164.0,25.65,303.329987,81.690002,123.860001
2020-05-27,30.690001,192.820007,33.75,306.01001,0.0,2410.389893,0.0,34.880001,101.230003,97.959999,33.07,419.890015,11.98,161.970001,26.32,299.769989,83.150002,122.480003
2020-05-28,28.889999,194.259995,31.73,309.559998,0.0,2401.100098,0.0,34.150002,98.059998,91.639999,31.6,413.440002,10.98,163.550003,25.66,302.299988,80.620003,123.690002
2020-05-29,28.040001,195.240005,31.26,308.470001,0.0,2442.370117,0.0,36.32,95.07,88.5,30.969999,419.730011,10.5,179.479996,25.209999,300.890015,79.309998,124.059998
2020-06-01,29.459999,194.350006,32.59,308.290009,0.0,2471.040039,0.0,35.82,96.75,95.029999,31.889999,425.920013,11.11,204.149994,26.17,301.399994,81.910004,123.959999
2020-06-02,29.91,196.360001,31.68,307.089996,0.0,2472.409912,0.0,35.810001,99.07,95.610001,32.259998,427.309998,11.22,208.080002,26.41,303.589996,83.599998,123.940002
2020-06-03,33.650002,196.869995,34.439999,306.640015,0.0,2478.399902,0.0,36.75,105.400002,99.900002,34.880001,421.970001,11.85,223.869995,28.469999,307.070007,86.110001,123.470001
2020-06-04,39.099998,193.639999,36.075001,310.75,0.0,2460.600098,0.0,36.43,106.540001,104.82,33.720001,414.329987,16.719999,210.350006,32.380001,301.369995,86.339996,122.110001
2020-06-05,42.41,199.610001,38.610001,312.040009,0.0,2483.0,0.0,37.209999,109.730003,107.959999,34.869999,419.600006,18.59,207.600006,34.16,311.880005,87.199997,121.559998
2020-06-08,48.689999,199.600006,40.98,307.190002,0.0,2524.060059,0.0,37.080002,113.669998,113.139999,36.639999,419.48999,20.309999,209.830002,36.970001,310.410004,89.699997,121.239998
2020-06-09,44.639999,199.080002,39.209999,305.549988,0.0,2600.860107,0.0,36.59,110.459999,107.32,35.919998,434.049988,18.549999,205.429993,34.169998,311.48999,86.129997,121.349998
2020-06-10,39.720001,200.479996,38.560001,307.329987,0.0,2647.449951,0.0,34.830002,106.160004,102.620003,35.139999,434.480011,17.02,221.020004,31.639999,313.149994,82.830002,121.160004
2020-06-11,33.32,188.880005,35.32,300.829987,0.0,2557.959961,0.0,31.1,98.599998,91.440002,33.029999,425.559998,14.38,222.070007,27.200001,291.25,77.589996,120.089996
2020-06-12,39.66,192.259995,36.889999,298.700012,0.0,2545.02002,0.0,32.240002,101.68,92.260002,33.400002,418.070007,16.74,219.520004,30.43,297.790009,77.449997,117.739998
2020-06-15,39.0,191.759995,36.209999,297.179993,0.0,2572.679932,0.0,32.669998,103.949997,90.790001,34.110001,425.5,16.700001,239.020004,30.459999,297.170013,77.480003,118.080002
2020-06-16,40.209999,192.880005,36.709999,301.359985,0.0,2615.27002,0.0,33.490002,105.620003,93.989998,34.630001,436.130005,17.030001,242.559998,31.299999,304.480011,78.25,119.650002
2020-06-17,39.25,193.559998,35.32,299.609985,0.0,2640.97998,0.0,33.290001,103.959999,91.129997,34.34,447.769989,16.98,236.759995,30.719999,303.76001,76.419998,119.029999
2020-06-18,39.34,193.910004,35.830002,299.570007,0.0,2653.97998,0.0,33.400002,102.160004,92.75,34.029999,449.869995,16.49,241.570007,30.790001,304.850006,78.160004,117.989998
2020-06-19,36.84,192.199997,34.82,299.899994,0.0,2675.01001,0.0,32.299999,100.940002,89.68,33.41,453.720001,16.0,243.479996,29.51,296.5,76.169998,119.849998
2020-06-22,36.540001,194.960007,34.25,300.450012,0.0,2713.820068,0.0,32.68,99.440002,90.18,33.470001,468.040009,14.92,251.270004,29.309999,304.440002,76.080002,121.68
2020-06-23,36.080002,197.970001,35.599998,301.290009,0.0,2764.409912,0.0,33.049999,99.419998,90.620003,32.91,466.26001,14.0,252.809998,29.639999,306.880005,75.68,121.07
2020-06-24,33.07,191.410004,32.794998,298.019989,0.0,2734.399902,0.0,30.459999,95.480003,85.0,31.73,457.850006,13.04,255.899994,27.34,294.01001,73.190002,120.300003
2020-06-25,34.689999,193.979996,33.189999,300.529999,0.0,2754.580078,0.0,30.58,97.849998,84.040001,31.370001,465.910004,13.17,259.51001,28.01,298.01001,72.510002,119.709999
2020-06-26,32.889999,189.270004,32.27,296.559998,0.0,2692.870117,0.0,29.610001,93.419998,80.940002,29.049999,443.399994,12.38,256.799988,26.91,289.339996,71.160004,118.32
2020-06-29,35.27,191.380005,33.060001,301.589996,0.0,2680.379883,0.0,29.629999,94.519997,86.599998,29.49,447.23999,13.32,248.559998,28.610001,292.929993,73.919998,119.059998
2020-06-30,34.610001,193.169998,33.009998,303.209991,0.0,2758.820068,0.0,31.08,95.199997,85.730003,29.790001,455.040009,13.07,253.539993,28.049999,295.700012,73.449997,119.779999
2020-07-01,34.450001,193.779999,32.0,304.75,0.0,2878.699951,0.0,30.43,94.050003,86.620003,30.809999,485.640015,12.81,259.130005,27.700001,301.170013,74.440002,119.690002
2020-07-02,34.139999,195.669998,31.82,305.73999,0.0,2890.300049,0.0,30.68,94.330002,87.800003,30.870001,476.890015,12.5,261.73999,27.719999,302.420013,74.519997,119.209999
2020-07-06,35.209999,197.759995,33.220001,311.48999,0.0,3057.040039,0.0,32.52,96.580002,89.830002,32.34,493.809998,12.8,261.0,28.440001,305.570007,76.239998,118.889999
2020-07-07,32.549999,194.199997,30.940001,316.230011,0.0,3000.120117,0.0,32.82,93.010002,87.43,32.990002,493.160004,11.91,262.100006,27.01,299.910004,74.169998,126.949997
2020-07-08,32.529999,195.070007,32.18,316.320007,0.0,3081.110107,0.0,33.93,92.900002,89.989998,35.41,502.779999,11.99,266.320007,27.01,300.149994,75.089996,124.440002
2020-07-09,30.17,192.210007,29.9,325.540009,0.0,3182.629883,0.0,33.150002,90.57,86.25,35.720001,507.76001,11.18,269.519989,25.65,294.589996,74.129997,127.75
2020-07-10,32.669998,192.550003,30.700001,326.230011,0.0,3200.0,0.0,33.139999,93.230003,88.510002,35.400002,548.72998,11.94,275.869995,27.09,295.679993,75.239998,130.679993
2020-07-13,31.76,189.020004,28.809999,322.920013,0.0,3104.0,0.0,31.719999,93.559998,87.5,33.82,525.5,11.63,260.299988,26.82,290.179993,73.580002,129.520004
2020-07-14,31.74,193.330002,27.92,328.0,0.0,3084.0,0.0,30.93,94.839996,87.120003,34.380001,524.880005,11.57,260.01001,26.110001,298.950012,73.510002,132.009995
2020-07-15,36.369999,196.550003,30.780001,326.700012,0.0,3008.870117,0.0,32.810001,97.360001,94.029999,35.669998,523.26001,13.44,256.220001,28.6,305.720001,80.919998,132.0
2020-07-16,34.490002,193.5,29.58,326.269989,0.0,2999.899902,0.0,32.349998,96.32,93.110001,35.279999,527.390015,12.45,248.539993,27.26,299.350006,80.889999,132.199997
2020-07-17,33.919998,195.089996,29.73,324.790009,0.0,2961.969971,0.0,32.549999,95.18,91.480003,35.810001,492.98999,11.91,246.539993,27.049999,304.059998,79.900002,131.740005
2020-07-20,32.330002,198.470001,30.57,326.51001,0.0,3196.840088,0.0,33.66,94.0,88.480003,37.060001,502.410004,11.47,268.579987,26.219999,311.959991,78.169998,131.470001
2020-07-21,33.07,196.479996,30.49,327.73999,0.0,3138.290039,0.0,32.549999,96.330002,89.959999,37.009998,490.100006,11.47,260.440002,26.43,307.600006,80.120003,132.330002
2020-07-22,31.67,198.860001,30.84,328.299988,0.0,3099.909912,0.0,32.66,96.540001,90.809998,36.939999,489.820007,11.36,261.179993,26.25,313.369995,79.620003,132.660004
2020-07-23,33.23,197.429993,30.860001,326.109985,0.0,2986.550049,0.0,32.169998,96.669998,88.970001,38.439999,477.579987,11.77,251.5,26.780001,309.899994,78.860001,131.639999
2020-07-24,32.880001,195.149994,30.42,325.779999,0.0,3008.909912,0.0,31.18,95.330002,87.5,37.540001,480.450012,11.39,246.559998,25.959999,306.920013,77.43,131.240005
2020-07-27,32.419998,196.910004,29.889999,327.600006,0.0,3055.209961,0.0,30.99,95.790001,86.269997,36.849998,495.649994,11.39,252.330002,25.5,308.859985,77.339996,131.210007
2020-07-28,33.459999,196.740005,29.49,327.570007,0.0,3000.330078,0.0,30.809999,94.419998,86.550003,36.610001,488.51001,11.77,252.179993,25.940001,306.329987,76.669998,131.759995
2020-07-29,32.57,198.580002,29.889999,326.140015,0.0,3033.530029,0.0,31.02,96.690002,87.139999,37.16,484.480011,11.4,252.389999,25.719999,309.299988,77.389999,130.690002
2020-07-30,31.74,194.059998,29.48,324.820007,0.0,3051.879883,0.0,30.24,94.650002,85.510002,36.720001,485.799988,11.18,250.0,24.940001,309.0,76.139999,130.119995
2020-07-31,31.379999,190.399994,29.23,325.529999,0.0,3164.679932,0.0,30.26,93.32,83.830002,36.400002,488.880005,11.12,253.910004,24.969999,308.529999,75.050003,129.399994
2020-08-03,31.870001,190.690002,29.09,329.320007,0.0,3111.889893,0.0,31.190001,93.540001,83.519997,36.389999,498.619995,11.08,268.0,25.200001,312.589996,74.739998,129.300003
2020-08-04,32.290001,192.289993,30.5,339.790009,0.0,3138.830078,0.0,32.68,93.190002,86.099998,36.349998,509.640015,11.47,267.339996,25.67,314.390015,78.32,131.639999
2020-08-05,33.73,196.100006,30.889999,339.970001,0.0,3205.030029,0.0,33.200001,95.389999,87.269997,36.790001,502.109985,12.56,272.899994,26.469999,328.0,80.0,129.809998
2020-08-06,34.400002,198.770004,32.34,343.309998,0.0,3225.0,0.0,34.709999,95.919998,90.389999,37.689999,509.079987,13.04,268.25,27.08,330.140015,82.699997,129.350006
2020-08-07,34.330002,196.360001,30.190001,340.910004,0.0,3167.459961,0.0,32.900002,99.160004,93.779999,37.139999,494.730011,13.03,258.730011,27.18,328.019989,83.699997,129.970001
2020-08-10,37.540001,196.789993,31.049999,340.0,0.0,3148.159912,0.0,32.27,101.620003,97.129997,37.439999,483.380005,14.0,250.0,29.34,322.880005,86.199997,131.880005
2020-08-11,36.830002,197.770004,30.65,332.429993,0.0,3080.669922,0.0,31.209999,103.260002,97.010002,37.279999,466.929993,13.73,231.039993,29.639999,328.540009,87.019997,130.199997
2020-08-12,36.400002,198.740005,30.52,336.76001,0.0,3162.23999,0.0,30.84,101.68,96.029999,37.439999,475.470001,13.54,236.720001,29.09,327.630005,85.889999,131.889999
2020-08-13,35.810001,197.580002,28.879999,335.700012,0.0,3161.02002,0.0,30.459999,100.419998,96.5,37.82,481.329987,13.3,247.25,28.700001,326.190002,85.5,131.850006
2020-08-14,36.18,196.639999,28.51,336.279999,0.0,3148.02002,0.0,29.99,100.410004,96.010002,37.900002,482.679993,13.33,244.910004,28.950001,326.799988,86.0,132.600006
2020-08-17,34.400002,199.429993,27.17,339.959991,0.0,3182.409912,0.0,29.48,97.550003,95.720001,37.970001,482.350006,12.62,266.149994,28.02,330.230011,84.980003,135.600006
2020-08-18,33.98,199.009995,27.940001,340.75,0.0,3312.48999,0.0,30.08,96.669998,94.440002,38.009998,491.869995,12.6,276.799988,27.629999,331.0,84.07,134.710007
2020-08-19,34.439999,200.990005,28.139999,340.899994,0.0,3260.47998,0.0,29.42,96.889999,94.0,38.889999,484.529999,12.68,273.51001,27.67,332.399994,84.489998,132.410004
2020-08-20,34.049999,204.149994,29.76,340.869995,0.0,3297.370117,0.0,31.41,96.720001,94.019997,38.959999,497.899994,12.5,290.690002,27.620001,337.320007,85.099998,130.570007
2020-08-21,33.040001,204.130005,28.93,344.609985,0.0,3284.719971,0.0,30.83,96.150002,95.269997,39.259998,492.309998,12.16,289.679993,27.27,337.100006,87.349998,131.630005
2020-08-24,36.32,206.410004,28.98,344.130005,0.0,3307.459961,0.0,31.040001,99.330002,97.889999,40.490002,488.809998,13.44,282.279999,29.799999,343.640015,88.400002,131.330002
2020-08-25,35.220001,208.100006,29.01,344.709991,0.0,3346.48999,0.0,31.190001,99.050003,98.769997,40.549999,490.579987,13.14,290.440002,30.1,347.660004,88.440002,130.630005
2020-08-26,34.25,210.259995,29.52,344.269989,0.0,3441.850098,0.0,32.299999,98.400002,97.379997,41.080002,547.530029,12.79,295.269989,29.950001,351.019989,86.800003,130.699997
2020-08-27,36.220001,211.029999,29.700001,346.359985,0.0,3400.0,0.0,32.799999,101.529999,101.790001,40.389999,526.27002,13.28,294.679993,30.82,356.0,88.800003,136.630005
2020-08-28,37.34,215.710007,30.77,348.369995,0.0,3401.800049,0.0,33.799999,102.540001,106.260002,41.07,523.890015,13.59,299.269989,31.99,366.119995,91.730003,140.300003
2020-08-31,36.0,211.990005,29.67,347.660004,0.0,3450.959961,0.0,33.630001,101.589996,102.910004,40.580002,529.559998,13.05,325.100006,30.85,358.190002,90.360001,138.850006
2020-09-01,36.009998,213.350006,29.43,351.380005,0.0,3499.120117,0.0,34.299999,102.470001,103.089996,41.150002,556.549988,13.1,457.690002,30.709999,356.899994,91.709999,147.589996
2020-09-02,36.889999,216.479996,28.610001,358.859985,0.0,3531.449951,0.0,34.369999,104.400002,104.389999,43.669998,552.840027,13.23,423.559998,31.139999,360.700012,91.339996,147.679993
2020-09-03,37.400002,208.960007,28.559999,348.299988,0.0,3368.0,0.0,33.41,104.459999,103.089996,41.630001,525.75,13.36,381.320007,31.219999,343.839996,91.300003,144.539993
2020-09-04,38.209999,204.660004,28.969999,346.570007,0.0,3294.620117,0.0,33.240002,105.669998,104.82,39.869999,516.049988,13.61,369.890015,31.77,335.01001,90.940002,142.830002
2020-09-08,37.279999,200.119995,30.1,338.859985,0.0,3149.840088,0.0,34.32,103.669998,103.980003,38.189999,507.019989,13.63,350.880005,32.540001,329.880005,91.900002,138.449997
2020-09-09,36.029999,204.059998,29.870001,346.429993,0.0,3268.610107,0.0,35.009998,103.779999,102.010002,39.560001,500.190002,13.05,389.649994,31.76,339.640015,90.389999,139.889999
2020-09-10,36.450001,201.539993,29.51,339.529999,0.0,3175.110107,0.0,35.98,102.769997,100.379997,38.950001,480.670013,13.01,384.480011,31.790001,332.880005,89.360001,136.809998
2020-09-11,36.07,200.679993,30.76,339.130005,0.0,3116.219971,0.0,36.98,103.360001,99.260002,38.93,482.029999,12.95,383.0,31.700001,330.149994,87.370003,136.699997
2020-09-14,36.740002,204.979996,31.969999,342.920013,0.0,3102.969971,0.0,37.950001,107.269997,104.68,38.77,476.26001,13.26,403.51001,32.82,338.600006,92.309998,137.320007
2020-09-15,36.799999,205.389999,30.23,343.910004,0.0,3156.129883,0.0,37.470001,106.68,105.389999,39.09,495.98999,13.14,410.940002,33.509998,339.140015,91.940002,137.360001
2020-09-16,38.299999,205.130005,30.700001,343.730011,0.0,3078.100098,0.0,37.66,105.980003,107.760002,39.599998,483.859985,13.8,408.170013,34.57,341.850006,94.029999,136.259995
2020-09-17,38.349998,205.270004,31.24,338.880005,0.0,3008.72998,0.0,37.060001,104.660004,104.410004,39.349998,470.200012,13.63,413.125,33.959999,339.429993,91.169998,136.690002
2020-09-18,36.970001,202.610001,30.59,335.959991,0.0,2954.909912,0.0,37.119999,103.440002,99.879997,40.150002,469.959991,13.19,438.730011,32.84,335.26001,89.639999,135.289993
2020-09-21,33.790001,197.449997,28.9,339.570007,0.0,2960.469971,0.0,36.490002,98.169998,93.019997,39.900002,487.350006,12.21,468.470001,29.82,327.850006,85.480003,137.070007
2020-09-22,34.07,200.559998,28.309999,344.450012,0.0,3128.98999,0.0,34.400002,98.480003,95.5,42.73,491.170013,12.34,492.600006,30.219999,335.309998,85.239998,138.309998
2020-09-23,33.080002,195.369995,26.969999,344.630005,0.0,2999.860107,0.0,33.549999,95.559998,92.940002,45.330002,470.609985,11.93,500.529999,29.559999,324.529999,83.860001,135.990005
2020-09-24,32.740002,195.520004,26.77,347.0,0.0,3019.790039,0.0,33.349998,95.449997,91.349998,43.139999,473.079987,11.77,464.980011,29.01,328.209991,83.07,136.699997
2020-09-25,34.200001,197.25,27.530001,342.579987,0.0,3095.129883,0.0,34.459999,96.260002,92.989998,43.84,482.880005,12.29,496.5,29.780001,331.779999,85.93,137.270004
2020-09-28,35.939999,200.320007,28.049999,349.619995,0.0,3174.050049,0.0,35.560001,98.82,96.0,44.150002,490.649994,12.76,487.660004,31.34,338.390015,89.059998,137.25
2020-09-29,34.509998,199.440002,27.139999,352.140015,0.0,3144.879883,0.0,35.43,97.75,93.220001,44.740002,493.480011,12.25,465.5,30.610001,336.230011,86.599998,137.139999
2020-09-30,34.75,199.970001,27.549999,355.0,0.0,3148.72998,0.0,36.48,100.25,92.580002,44.5,500.029999,12.29,470.109985,30.58,338.170013,85.32,139.910004
2020-10-01,35.18,203.350006,27.809999,358.459991,0.0,3221.26001,0.0,37.139999,101.330002,94.349998,46.700001,527.51001,12.58,482.98999,31.1,343.369995,87.220001,143.080002
2020-10-02,36.009998,201.460007,27.629999,355.01001,0.0,3125.0,0.0,37.720001,101.610001,95.25,46.119999,503.059998,13.0,482.230011,31.75,338.829987,87.959999,140.5
2020-10-05,36.200001,203.539993,26.690001,358.579987,0.0,3199.199951,0.0,37.139999,103.889999,96.779999,47.310001,520.650024,13.12,485.369995,32.0,343.25,89.300003,141.800003
2020-10-06,34.880001,200.449997,26.41,358.350006,0.0,3099.959961,0.0,36.259998,101.760002,96.919998,45.599998,505.869995,12.53,478.25,31.059999,337.429993,89.599998,140.630005
2020-10-07,36.380001,202.470001,26.27,363.019989,0.0,3195.689941,0.0,36.779999,103.379997,99.010002,45.869999,534.659973,13.07,480.609985,32.150002,343.899994,91.720001,140.889999
2020-10-08,37.0,202.979996,27.209999,365.089996,0.0,3190.550049,0.0,37.34,106.059998,100.309998,46.009998,531.789978,13.16,478.549988,32.68,345.149994,92.540001,141.360001
2020-10-09,37.119999,206.639999,27.799999,369.459991,0.0,3286.649902,0.0,37.27,106.339996,99.339996,45.900002,539.440002,13.2,492.410004,32.810001,352.390015,91.370003,142.779999
