submission_date,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
10/23/2021,45351407,25302810.0,4105846.0,29630,5833.0,737399,427768.0,46169.0,620,20.0
10/24/2020,8694178,4993200.0,246881.0,76393,5287.0,230405,144002.0,11530.0,792,114.0
10/24/2021,45375100,25316452.0,4108691.0,23599,3609.0,737715,427858.0,46169.0,316,7.0
10/25/2020,8760111,5033541.0,249318.0,65933,3637.0,231016,144343.0,11554.0,611,38.0
10/25/2021,45469761,25370295.0,4119343.0,94614,14358.0,738759,428450.0,46292.0,988,66.0
10/26/2020,8830284,5075791.0,252431.0,70173,5061.0,231716,144684.0,11586.0,700,-11.0
10/26/2021,45572444,25429402.0,4136984.0,102421,22528.0,740759,429828.0,46441.0,1975,201.0
10/27/2020,8906116,5117094.0,257186.0,75832,6976.0,232614,145172.0,11628.0,898,55.0
10/27/2021,45656825,25476450.0,4150267.0,83924,17342.0,742519,430615.0,46560.0,1694,263.0
10/28/2020,8991542,5164101.0,264280.0,85426,10573.0,233705,145832.0,11672.0,1091,48.0
10/28/2021,45760714,25520800.0,4185569.0,82004,17268.0,743760,431187.0,46626.0,1240,163.0
10/29/2020,9083254,5214438.0,269521.0,91712,7889.0,234804,146473.0,11724.0,1099,95.0
10/29/2021,45848040,25567716.0,4196729.0,87189,15890.0,745557,360809.0,46725.0,1726,198.0
10/30/2020,9181315,5271392.0,276455.0,98061,9396.0,235742,146986.0,11783.0,938,17.0
10/30/2021,45877309,25582764.0,4200988.0,28700,5660.0,745952,360973.0,46741.0,395,20.0
10/31/2020,9274589,5324261.0,281192.0,93274,7486.0,236673,147551.0,11832.0,931,71.0
10/31/2021,45897915,25594603.0,4203526.0,20542,2891.0,746223,361028.0,46743.0,271,10.0
11/01/2020,9416392,5368360.0,283930.0,74328,4389.0,237381,147924.0,11856.0,708,-26.0
11/01/2021,46026119,25673447.0,4213810.0,120245,14256.0,747403,361675.0,46886.0,1133,195.0
11/02/2020,9503632,5418935.0,288134.0,87240,7145.0,238126,148290.0,11883.0,745,35.0
11/02/2021,46099861,25710176.0,4224285.0,73057,16204.0,748816,362472.0,46949.0,1396,129.0
11/03/2020,9602748,5472888.0,293642.0,99116,10539.0,239182,148876.0,11957.0,1056,90.0
11/03/2021,46179882,25752594.0,4237563.0,79913,16943.0,750002,363184.0,47081.0,1433,316.0
11/04/2020,9718729,5534396.0,301484.0,115981,14270.0,240488,149623.0,12050.0,1306,134.0
11/04/2021,46268088,25801461.0,4252928.0,87987,18673.0,751177,363734.0,47135.0,1175,94.0
11/05/2020,9842522,5601786.0,308076.0,123793,12051.0,241703,150351.0,12104.0,1215,102.0
11/05/2021,46357770,25852101.0,4264153.0,89496,14928.0,752769,364664.0,47242.0,1537,-99.0
11/06/2020,9977081,5685753.0,308865.0,134559,5851.0,243006,151030.0,12212.0,1303,22.0
11/06/2021,46386722,25867076.0,4268252.0,28424,4954.0,753182,364803.0,47261.0,413,20.0
11/07/2020,10106323,5759392.0,314666.0,129242,11106.0,244083,151657.0,12291.0,1077,116.0
11/07/2021,46412699,25881875.0,4272211.0,25911,4317.0,753380,364829.0,47278.0,198,22.0
11/08/2020,10218388,5823843.0,319558.0,112065,6914.0,244961,152184.0,12343.0,878,126.0
11/08/2021,46540936,25963158.0,4283507.0,128188,15509.0,754547,365367.0,47356.0,1143,145.0
11/09/2020,10343472,5897456.0,326159.0,125084,9360.0,245926,152647.0,12397.0,965,80.0
11/09/2021,46624177,26004251.0,4296256.0,82884,18373.0,756100,366268.0,47508.0,1553,314.0
11/10/2020,10491579,5977677.0,335556.0,148107,14676.0,247631,153337.0,12930.0,1239,104.0
11/10/2021,46716629,26053987.0,4311389.0,90660,19593.0,757437,366917.0,47629.0,1249,173.0
11/11/2020,10645693,6063190.0,345403.0,154114,17243.0,249156,154240.0,13040.0,1525,81.0
11/11/2021,46787265,26087613.0,4323448.0,70046,15676.0,758369,367109.0,47673.0,921,44.0
11/12/2020,10809619,6152092.0,353806.0,163926,15536.0,250550,155032.0,13156.0,1394,143.0
11/12/2021,46912238,26158036.0,4337447.0,124828,18475.0,760186,368253.0,47797.0,1774,234.0
11/13/2020,10988160,6255116.0,363995.0,178541,19656.0,251840,155713.0,13240.0,1290,65.0
11/13/2021,46973575,26198128.0,4346465.0,45966,10263.0,760666,368353.0,47820.0,480,25.0
11/14/2020,11151951,6344644.0,371038.0,163791,14379.0,253278,156615.0,13335.0,1438,133.0
11/14/2021,47001534,26214875.0,4349523.0,27898,3467.0,760840,368379.0,47820.0,174,9.0
11/15/2020,11292012,6426595.0,376256.0,140061,9338.0,254319,157193.0,13384.0,1041,89.0
11/15/2021,47147714,26306892.0,4364869.0,146171,19956.0,761953,368975.0,47906.0,1074,212.0
11/16/2020,11444505,6516881.0,383588.0,152493,12918.0,255385,157704.0,13460.0,1066,85.0
11/16/2021,47244466,26354443.0,4379445.0,96693,20035.0,763385,369831.0,47993.0,1432,251.0
11/17/2020,11612515,6609792.0,392989.0,168010,16808.0,256995,158603.0,13578.0,1610,111.0
11/17/2021,47349730,26413970.0,4394000.0,105209,19041.0,764799,370557.0,48102.0,1236,236.0
11/18/2020,11785351,6705600.0,403145.0,172836,18827.0,258882,159678.0,13734.0,1887,153.0
11/18/2021,47474123,26477430.0,4411062.0,113709,21554.0,768693,371072.0,48161.0,1111,-228.0
11/19/2020,11975655,6810976.0,413523.0,190304,17881.0,260814,160871.0,13842.0,1932,209.0
11/19/2021,47587045,26539468.0,4426149.0,113830,19782.0,770527,372065.0,48373.0,1679,297.0
11/20/2020,12170821,6921238.0,424623.0,195166,18300.0,262821,161965.0,13985.0,2007,253.0
11/20/2021,47619380,26555636.0,4430932.0,32254,6069.0,770796,372123.0,48382.0,269,9.0
11/21/2020,12344308,7021848.0,434069.0,173487,15562.0,264526,162947.0,14101.0,1705,74.0
11/21/2021,47649156,26572532.0,4434191.0,29286,3620.0,770890,372148.0,48382.0,94,0.0
11/22/2020,12495238,7108226.0,440910.0,150930,11614.0,265837,163618.0,14207.0,1311,164.0
11/23/2020,12655967,7200804.0,449932.0,160729,14951.0,267324,164394.0,14285.0,1487,128.0
11/24/2020,12831914,7293847.0,461365.0,175947,20673.0,269238,165523.0,14419.0,1914,179.0
11/25/2020,13027468,7402366.0,473044.0,195554,21735.0,271551,166874.0,14597.0,2313,95.0
11/26/2020,13172520,7485149.0,480993.0,145052,13212.0,273230,167817.0,14709.0,1679,199.0
11/27/2020,13336917,7587452.0,489214.0,164397,12225.0,274916,168796.0,14846.0,1686,158.0
11/28/2020,13481639,7674715.0,497056.0,144722,12843.0,276430,169668.0,14977.0,1514,169.0
11/29/2020,13622986,7756305.0,503432.0,141347,11156.0,277725,170340.0,15040.0,1295,138.0
11/30/2020,13776876,7841114.0,511752.0,153890,15200.0,279371,171156.0,15177.0,1646,161.0
12/01/2020,13969439,7945263.0,526147.0,192563,24952.0,281821,172564.0,15390.0,2450,346.0
12/02/2020,14180859,8061998.0,541084.0,211420,24813.0,284640,174155.0,15598.0,2819,416.0
12/03/2020,14399801,8184022.0,553994.0,218942,22954.0,287389,175669.0,15802.0,2749,-17.0
12/04/2020,14625293,8317409.0,566936.0,225492,22117.0,290034,177183.0,16002.0,2645,109.0
12/05/2020,14831096,8439772.0,581721.0,205803,21622.0,292391,178511.0,16190.0,2357,307.0
12/06/2020,15008440,8546767.0,589285.0,177344,13787.0,293975,179393.0,16291.0,1584,173.0
12/07/2020,15194990,8661968.0,599083.0,186550,16103.0,296034,180500.0,16437.0,2059,205.0
12/08/2020,15421573,8786548.0,628978.0,226583,42658.0,298590,181803.0,16639.0,2556,3204.0
12/09/2020,15644141,8916284.0,646648.0,222568,29144.0,301990,183796.0,16870.0,3400,199.0
12/10/2020,15853032,9039411.0,659635.0,208891,22689.0,304705,185392.0,17100.0,2715,554.0
12/11/2020,16101811,9193711.0,680937.0,248779,31358.0,307916,187133.0,17375.0,3211,322.0
12/12/2020,16317938,9324647.0,695659.0,216127,22908.0,310304,188456.0,17567.0,2388,385.0
12/13/2020,16498688,9439210.0,705375.0,180750,16522.0,312352,189629.0,17667.0,2048,245.0
12/14/2020,16696302,9568165.0,717492.0,197614,18790.0,314427,190707.0,17831.0,2075,305.0
12/15/2020,16897204,9682866.0,736429.0,200902,29561.0,317224,192213.0,18069.0,2797,508.0
12/16/2020,17139151,9829187.0,756566.0,241947,31871.0,320615,194015.0,18369.0,3391,581.0
12/17/2020,17387191,9979667.0,775669.0,248040,43750.0,324005,196024.0,18619.0,3390,49.0
12/18/2020,17624674,10126372.0,793717.0,237483,29567.0,327026,197746.0,18923.0,3021,228.0
12/19/2020,17826474,10252744.0,808566.0,201800,24402.0,329682,199273.0,19072.0,2656,441.0
12/20/2020,18014519,10374178.0,817801.0,188045,15290.0,331748,200399.0,19159.0,2066,266.0
12/21/2020,18198515,10493758.0,829899.0,183996,19658.0,333958,201581.0,19352.0,2210,216.0
12/22/2020,18398209,10601881.0,852369.0,199694,34027.0,336918,203221.0,19618.0,2960,519.0
12/23/2020,18626694,10731553.0,873713.0,228485,33525.0,340129,204953.0,19918.0,3211,559.0
12/24/2020,18829065,10847663.0,890982.0,202371,26919.0,343158,206686.0,20169.0,3029,122.0
12/25/2020,18988351,10955846.0,900698.0,159286,12442.0,345349,207912.0,20321.0,2191,269.0
12/26/2020,19137550,11059083.0,909907.0,149199,13713.0,347027,208872.0,20423.0,1678,137.0
12/27/2020,19292532,11162337.0,919565.0,154982,16153.0,348895,209854.0,20529.0,1868,270.0
12/28/2020,19471528,11270860.0,932818.0,178996,23100.0,351153,211077.0,20722.0,2258,282.0
12/29/2020,19681787,11371799.0,956497.0,210259,38403.0,354551,212845.0,21031.0,3398,321.0
12/30/2020,19920673,11496620.0,985612.0,238886,44751.0,358335,214824.0,21399.0,3784,367.0
12/31/2020,20151765,11615342.0,1006856.0,231092,34845.0,362118,217030.0,21679.0,3783,637.0
